id,customerID,mod_time,client_name,client_eic,gas_node,gas_operator,serNUM,mfDEV,typeDEV,chNUM,address,scenario,consumer_client_id
642,96,"2023-08-03 15:58:51",TEST,96XSO001115111,0096213301,DNIPROGAS,1115,1,11,0," ",hourly,NULL
643,96,"2023-08-03 15:58:54",TEST,96XSO002761512,0096213401,DNIPROGAS,2761,5,12,0,,hourly,NULL
644,96,"2023-08-03 15:58:57",TEST,96XSO00681915,0096213501,DNIPROGAS,6819,1,5,0," ",hourly,NULL
645,96,"2023-08-03 15:59:00",TEST,96XSO001094111,0096213601,DNIPROGAS,1094,1,11,0," ",hourly,NULL
646,96,"2023-08-03 15:59:03",TEST,96XSO00770015,0096213701,DNIPROGAS,7700,1,5,0," ",hourly,NULL
647,96,"2023-08-03 15:59:06",TEST,96XSO001914321,0096213801,DNIPROGAS,19143,2,1,0," ",hourly,NULL
648,96,"2023-08-03 15:59:09",TEST,96XSO0074771124,0096213901,DNIPROGAS,74771,1,24,0,,hourly,NULL
649,96,"2023-08-03 15:59:12",TEST,96XSO00648715,0096214001,DNIPROGAS,6487,1,5,0," ",hourly,NULL
650,96,"2023-08-03 15:59:15",TEST,96XSO00333332,0096214101,DNIPROGAS,3333,3,2,0," ",hourly,NULL
651,96,"2023-08-03 15:59:18",TEST,96XSO00646331,0096214201,DNIPROGAS,6463,3,1,0," ",hourly,NULL
652,96,"2023-08-03 15:59:24",TEST,96XSO00411632,0096214301,DNIPROGAS,4116,3,2,0," ",hourly,NULL
653,96,"2023-08-03 15:59:27",TEST,96XSO00942522,0096214401,DNIPROGAS,9425,2,2,0," ",hourly,NULL
654,96,"2023-08-03 15:59:30",TEST,96XSO0056036124,0096214501,DNIPROGAS,56036,1,24,0,,hourly,NULL
655,96,"2023-08-03 15:59:33",TEST,96XSO004363221,0096214601,DNIPROGAS,43632,2,1,0," ",hourly,NULL
656,96,"2023-08-03 15:59:36",TEST,96XSO00934422,0096214701,DNIPROGAS,9344,2,2,0," ",hourly,NULL
657,96,"2023-08-03 15:59:39",TEST,96XSO00018,0096214801,DNIPROGAS,0,1,8,0,,hourly,NULL
658,96,"2023-08-03 15:59:42",TEST,96XSO001310591,0096214901,DNIPROGAS,13105,9,1,0," ",hourly,NULL
659,96,"2023-08-03 15:59:47",TEST,96XSO00738632,0096215001,DNIPROGAS,7386,3,2,0," ",hourly,NULL
660,96,"2023-08-03 15:59:50",TEST,96XSO0097714,0096215101,DNIPROGAS,977,1,4,0," ",hourly,NULL
661,96,"2023-08-03 15:59:53",TEST,96XSO00774515,0096215201,DNIPROGAS,7745,1,5,0," ",hourly,NULL
662,96,"2023-08-03 15:59:56",TEST,96XSO0096659,0096215301,DNIPROGAS,966,5,9,0," ",hourly,NULL
663,96,"2023-08-03 15:59:59",TEST,96XSO00051,0096215401,DNIPROGAS,0,5,1,0," ",hourly,NULL
664,96,"2023-08-03 16:00:02",TEST,96XSO00578918,0096215501,DNIPROGAS,5789,1,8,0," ",hourly,NULL
665,96,"2023-08-03 16:00:05",TEST,96XSO00108514,0096215601,DNIPROGAS,1085,1,4,0," ",hourly,NULL
666,96,"2023-08-03 16:00:09",TEST,96XSO003001234,0096215701,DNIPROGAS,30012,3,4,0," ",hourly,NULL
667,96,"2023-08-03 16:00:14",TEST,96XSO00975932,0096215801,DNIPROGAS,9759,3,2,0," ",hourly,NULL
668,96,"2023-08-03 16:00:17",TEST,96XSO00214931,0096215901,DNIPROGAS,2149,3,1,0," ",hourly,NULL
669,96,"2023-08-03 16:00:20",TEST,96XSO0092832,0096216001,DNIPROGAS,928,3,2,0," ",hourly,NULL
670,96,"2023-08-03 16:00:23",TEST,96XSO0020342171,0096216101,DNIPROGAS,20342,1,71,0," ",hourly,NULL
671,96,"2023-08-03 16:00:26",TEST,96XSO00490510,0096216201,DNIPROGAS,490,51,0,0,"ВK-011 No1-",hourly,NULL
672,96,"2023-08-03 16:00:29",TEST,96XSO00822815,0096216301,DNIPROGAS,8228,1,5,0," ",hourly,NULL
673,96,"2023-08-03 16:00:32",TEST,96XSO006174,0096216401,DNIPROGAS,6,1,74,0," ",hourly,NULL
674,96,"2023-08-03 16:00:35",TEST,96XSO002981521,0096216501,DNIPROGAS,29815,2,1,0," ",hourly,NULL
675,96,"2023-08-03 16:00:38",TEST,96XSO00669111,0096216601,DNIPROGAS,669,1,11,0," ",hourly,NULL
676,96,"2023-08-03 16:00:41",TEST,96XSO00860122,0096216701,DNIPROGAS,8601,2,2,0," ",hourly,NULL
677,96,"2023-08-03 16:00:44",TEST,96XSO0051550516,0096216801,DNIPROGAS,51550,5,16,0,ZTest1,hourly,NULL
678,96,"2023-08-03 16:00:49",TEST,96XSO00653015,0096216901,DNIPROGAS,6530,1,5,0," ",hourly,NULL
679,96,"2023-08-03 16:00:52",TEST,96XSO0057471124,0096217001,DNIPROGAS,57471,1,24,0,,hourly,NULL
680,96,"2023-08-03 16:00:55",TEST,96XSO00713732,0096217101,DNIPROGAS,7137,3,2,0," ",hourly,NULL
681,96,"2023-08-03 16:00:58",TEST,96XSO00302814,0096217201,DNIPROGAS,3028,1,4,0," ",hourly,NULL
682,96,"2023-08-03 16:01:01",TEST,96XSO002912021,0096217301,DNIPROGAS,29120,2,1,0," ",hourly,NULL
683,96,"2023-08-03 16:01:04",TEST,96XSO001664221,0096217401,DNIPROGAS,16642,2,1,0," ",hourly,NULL
684,96,"2023-08-03 16:01:07",TEST,96XSO00359832,0096217501,DNIPROGAS,3598,3,2,0," ",hourly,NULL
685,96,"2023-08-03 16:01:10",TEST,96XSO001037111,0096217601,DNIPROGAS,1037,1,11,0," ",hourly,NULL
686,96,"2023-08-03 16:01:13",TEST,96XSO00804191,0096217701,DNIPROGAS,8041,9,1,0," ",hourly,NULL
687,96,"2023-08-03 16:01:16",TEST,96XSO00821715,0096217801,DNIPROGAS,8217,1,5,0," ",hourly,NULL
688,96,"2023-08-03 16:01:19",TEST,96XSO001812191,0096217901,DNIPROGAS,18121,9,1,0," ",hourly,NULL
689,96,"2023-08-03 16:01:22",TEST,96XSO001822521,0096218001,DNIPROGAS,18225,2,1,0," ",hourly,NULL
690,96,"2023-08-03 16:01:25",TEST,96XSO0084912,0096218101,DNIPROGAS,849,1,2,0," ",hourly,NULL
691,96,"2023-08-03 16:01:28",TEST,96XSO0020342124,0096218201,DNIPROGAS,20342,1,24,0," ",hourly,NULL
692,96,"2023-08-03 16:01:31",TEST,96XSO00238842,0096218301,DNIPROGAS,2388,4,2,0,,hourly,NULL
693,96,"2023-08-03 16:01:34",TEST,96XSO00871332,0096218401,DNIPROGAS,8713,3,2,0," ",hourly,NULL
694,96,"2023-08-03 16:01:37",TEST,96XSO002524221,0096218501,DNIPROGAS,25242,2,1,0," ",hourly,NULL
695,96,"2023-08-03 16:01:40",TEST,96XSO00331514,0096218601,DNIPROGAS,3315,1,4,0," ",hourly,NULL
696,96,"2023-08-03 16:01:43",TEST,96XSO0023814,0096218701,DNIPROGAS,238,1,4,0," ",hourly,NULL
697,96,"2023-08-03 16:01:48",TEST,96XSO002539221,0096218801,DNIPROGAS,25392,2,1,0," ",hourly,NULL
698,96,"2023-08-03 16:01:51",TEST,96XSO0050376516,0096218901,DNIPROGAS,50376,5,16,0,"Генеевка ЗОШ",hourly,NULL
699,96,"2023-08-03 16:01:54",TEST,96XSO00952232,0096219001,DNIPROGAS,9522,3,2,0," ",hourly,NULL
700,96,"2023-08-03 16:01:57",TEST,96XSO0045812,0096219101,DNIPROGAS,458,1,2,0," ",hourly,NULL
701,96,"2023-08-03 16:02:00",TEST,96XSO00711732,0096219201,DNIPROGAS,7117,3,2,0," ",hourly,NULL
702,96,"2023-08-03 16:02:03",TEST,96XSO00728022,0096219301,DNIPROGAS,7280,2,2,0," ",hourly,NULL
703,96,"2023-08-03 16:02:06",TEST,96XSO002173,0096219401,DNIPROGAS,2,1,73,0," ",hourly,NULL
704,96,"2023-08-03 16:02:09",TEST,96XSO001072111,0096219501,DNIPROGAS,1072,1,11,0," ",hourly,NULL
705,96,"2023-08-03 16:02:12",TEST,96XSO00418,0096219601,DNIPROGAS,4,1,8,0,,hourly,NULL
706,96,"2023-08-03 16:02:15",TEST,96XSO0022761517,0096219701,DNIPROGAS,22761,5,17,0," ",hourly,NULL
707,96,"2023-08-03 16:02:18",TEST,96XSO0068423,0096219801,DNIPROGAS,684,2,3,0," ",hourly,NULL
708,96,"2023-08-03 16:02:22",TEST,96XSO00479015,0096219901,DNIPROGAS,4790,1,5,0," ",hourly,NULL
709,96,"2023-08-03 16:02:26",TEST,96XSO00577111,0096220001,DNIPROGAS,577,1,11,0," ",hourly,NULL
710,96,"2023-08-03 16:02:29",TEST,96XSO001813131,0096220101,DNIPROGAS,18131,3,1,0," ",hourly,NULL
711,96,"2023-08-03 16:02:32",TEST,96XSO001192111,0096220201,DNIPROGAS,1192,1,11,0," ",hourly,NULL
712,96,"2023-08-03 16:02:35",TEST,96XSO0021272116,0096220301,DNIPROGAS,21272,1,16,0," ",hourly,NULL
713,96,"2023-08-03 16:02:38",TEST,96XSO00318,0096220401,DNIPROGAS,3,1,8,0,,hourly,NULL
714,96,"2023-08-03 16:02:41",TEST,96XSO00555518,0096220501,DNIPROGAS,5555,1,8,0,,hourly,NULL
715,96,"2023-08-03 16:02:44",TEST,96XSO00602932,0096220601,DNIPROGAS,6029,3,2,1," ",hourly,NULL
716,96,"2023-08-03 16:02:50",TEST,96XSO00899991173,0096220701,DNIPROGAS,899991,1,73,0," ",hourly,NULL
717,96,"2023-08-03 16:02:53",TEST,96XSO00342941,0096220801,DNIPROGAS,3429,4,1,0,,hourly,NULL
718,96,"2023-08-03 16:02:56",TEST,96XSO0051847512,0096220901,DNIPROGAS,51847,5,12,0," ",hourly,NULL
719,96,"2023-08-03 16:02:59",TEST,96XSO00021,0096221001,DNIPROGAS,0,2,1,0," ",hourly,NULL
720,96,"2023-08-03 16:03:02",TEST,96XSO003912121,0096221101,DNIPROGAS,39121,2,1,0," ",hourly,NULL
721,96,"2023-08-03 16:03:05",TEST,96XSO00162412,0096221201,DNIPROGAS,1624,1,2,0," ",hourly,NULL
722,96,"2023-08-03 16:03:08",TEST,96XSO001088932,0096221301,DNIPROGAS,10889,3,2,0," ",hourly,NULL
723,96,"2023-08-03 16:03:11",TEST,96XSO00908122,0096221401,DNIPROGAS,9081,2,2,0," ",hourly,NULL
724,96,"2023-08-03 16:03:16",TEST,96XSO00324312,0096221501,DNIPROGAS,3243,1,2,0," ",hourly,NULL
725,96,"2023-08-03 16:03:19",TEST,96XSO00768315,0096221601,DNIPROGAS,7683,1,5,0," ",hourly,NULL
726,96,"2023-08-03 16:03:22",TEST,96XSO00579018,0096221701,DNIPROGAS,5790,1,8,0," ",hourly,NULL
727,96,"2023-08-03 16:03:25",TEST,96XSO00675615,0096221801,DNIPROGAS,6756,1,5,0," ",hourly,NULL
728,96,"2023-08-03 16:03:28",TEST,96XSO00152112,0096221901,DNIPROGAS,152,1,12,0," ",hourly,NULL
729,96,"2023-08-03 16:03:31",TEST,96XSO00837532,0096222001,DNIPROGAS,8375,3,2,0," ",hourly,NULL
730,96,"2023-08-03 16:03:34",TEST,96XSO00712332,0096222101,DNIPROGAS,7123,3,2,0," ",hourly,NULL
731,96,"2023-08-03 16:03:37",TEST,96XSO0062441124,0096222201,DNIPROGAS,62441,1,24,0,,hourly,NULL
732,96,"2023-08-03 16:03:40",TEST,96XSO001551516,0096222301,DNIPROGAS,1551,5,16,0,,hourly,NULL
733,96,"2023-08-03 16:03:43",TEST,96XSO00288132,0096222401,DNIPROGAS,2881,3,2,0," ",hourly,NULL
734,96,"2023-08-03 16:03:49",TEST,96XSO0067109124,0096222501,DNIPROGAS,67109,1,24,0,,hourly,NULL
735,96,"2023-08-03 16:03:52",TEST,96XSO00918,0096222601,DNIPROGAS,9,1,8,0,,hourly,NULL
736,96,"2023-08-03 16:03:55",TEST,96XSO00189832,0096222701,DNIPROGAS,1898,3,2,0," ",hourly,NULL
737,96,"2023-08-03 16:03:58",TEST,96XSO0014641,0096222801,DNIPROGAS,146,4,1,0,,hourly,NULL
738,96,"2023-08-03 16:04:01",TEST,96XSO001115532,0096222901,DNIPROGAS,11155,3,2,1," ",hourly,NULL
739,96,"2023-08-03 16:04:04",TEST,96XSO00818,0096223001,DNIPROGAS,8,1,8,0,,hourly,NULL
740,96,"2023-08-03 16:04:07",TEST,96XSO00205832,0096223101,DNIPROGAS,2058,3,2,1," ",hourly,NULL
741,96,"2023-08-03 16:04:10",TEST,96XSO00902722,0096223201,DNIPROGAS,9027,2,2,0," ",hourly,NULL
742,96,"2023-08-03 16:04:13",TEST,96XSO001010111,0096223301,DNIPROGAS,1010,1,11,0," ",hourly,NULL
743,96,"2023-08-03 16:04:16",TEST,96XSO001147111,0096223401,DNIPROGAS,1147,1,11,0," ",hourly,NULL
744,96,"2023-08-03 16:04:19",TEST,96XSO00956822,0096223501,DNIPROGAS,9568,2,2,0," ",hourly,NULL
745,96,"2023-08-03 16:04:22",TEST,96XSO002857121,0096223601,DNIPROGAS,28571,2,1,0," ",hourly,NULL
746,96,"2023-08-03 16:04:25",TEST,96XSO00897932,0096223701,DNIPROGAS,8979,3,2,0," ",hourly,NULL
747,96,"2023-08-03 16:04:28",TEST,96XSO00892932,0096223801,DNIPROGAS,8929,3,2,0," ",hourly,NULL
748,96,"2023-08-03 16:04:31",TEST,96XSO00663515,0096223901,DNIPROGAS,6635,1,5,0," ",hourly,NULL
749,96,"2023-08-03 16:04:33",TEST,96XSO002610821,0096224001,DNIPROGAS,26108,2,1,0," ",hourly,NULL
750,96,"2023-08-03 16:04:36",TEST,96XSO00276914,0096224101,DNIPROGAS,2769,1,4,0," ",hourly,NULL
751,96,"2023-08-03 16:04:39",TEST,96XSO00663632,0096224201,DNIPROGAS,6636,3,2,0," ",hourly,NULL
752,96,"2023-08-03 16:04:43",TEST,96XSO00518,0096224301,DNIPROGAS,5,1,8,0,,hourly,NULL
753,96,"2023-08-03 16:04:47",TEST,96XSO004344421,0096224401,DNIPROGAS,43444,2,1,0," ",hourly,NULL
754,96,"2023-08-03 16:04:51",TEST,96XSO00610232,0096224501,DNIPROGAS,6102,3,2,0," ",hourly,NULL
755,96,"2023-08-03 16:04:54",TEST,96XSO00132,0096224601,DNIPROGAS,1,3,2,0," ",hourly,NULL
756,96,"2023-08-03 16:04:57",TEST,96XSO00957732,0096224701,DNIPROGAS,9577,3,2,0," ",hourly,NULL
757,96,"2023-08-03 16:05:00",TEST,96XSO00750715,0096224801,DNIPROGAS,7507,1,5,0," ",hourly,NULL
758,96,"2023-08-03 16:05:03",TEST,96XSO00951822,0096224901,DNIPROGAS,9518,2,2,0," ",hourly,NULL
759,96,"2023-08-03 16:05:06",TEST,96XSO00764991,0096225001,DNIPROGAS,7649,9,1,0," ",hourly,NULL
760,96,"2023-08-03 16:05:09",TEST,96XSO001104232,0096225101,DNIPROGAS,11042,3,2,0," ",hourly,NULL
761,96,"2023-08-03 16:05:12",TEST,96XSO00234232,0096225201,DNIPROGAS,2342,3,2,0," ",hourly,NULL
762,96,"2023-08-03 16:05:15",TEST,96XSO00822315,0096225301,DNIPROGAS,8223,1,5,0," ",hourly,NULL
763,96,"2023-08-03 16:05:18",TEST,96XSO00915132,0096225401,DNIPROGAS,9151,3,2,1," ",hourly,NULL
764,96,"2023-08-03 16:05:21",TEST,96XSO00565531,0096225501,DNIPROGAS,5655,3,1,0," ",hourly,NULL
765,96,"2023-08-03 16:05:24",TEST,96XSO0063615124,0096225601,DNIPROGAS,63615,1,24,0,,hourly,NULL
766,96,"2023-08-03 16:05:27",TEST,96XSO00757215,0096225701,DNIPROGAS,7572,1,5,0," ",hourly,NULL
767,96,"2023-08-03 16:05:30",TEST,96XSO001937521,0096225801,DNIPROGAS,19375,2,1,0," ",hourly,NULL
768,96,"2023-08-03 16:05:33",TEST,96XSO006171,0096225901,DNIPROGAS,6,1,71,0," ",hourly,NULL
769,96,"2023-08-03 16:05:36",TEST,96XSO00685915,0096226001,DNIPROGAS,6859,1,5,0," ",hourly,NULL
770,96,"2023-08-03 16:05:39",TEST,96XSO00215512,0096226101,DNIPROGAS,2155,1,2,0," ",hourly,NULL
771,96,"2023-08-03 16:05:42",TEST,96XSO00314414,0096226201,DNIPROGAS,3144,1,4,0," ",hourly,NULL
772,96,"2023-08-03 16:05:45",TEST,96XSO00728615,0096226301,DNIPROGAS,7286,1,5,0," ",hourly,NULL
773,96,"2023-08-03 16:05:50",TEST,96XSO00810715,0096226401,DNIPROGAS,8107,1,5,0," ",hourly,NULL
774,96,"2023-08-03 16:05:53",TEST,96XSO00190532,0096226501,DNIPROGAS,1905,3,2,0," ",hourly,NULL
775,96,"2023-08-03 16:05:56",TEST,96XSO00670332,0096226601,DNIPROGAS,6703,3,2,0," ",hourly,NULL
776,96,"2023-08-03 16:05:59",TEST,96XSO00100001173,0096226701,DNIPROGAS,100001,1,73,0," ",hourly,NULL
777,96,"2023-08-03 16:06:02",TEST,96XSO00496015,0096226801,DNIPROGAS,4960,1,5,0," ",hourly,NULL
778,96,"2023-08-03 16:06:05",TEST,96XSO00618,0096226901,DNIPROGAS,6,1,8,0,,hourly,NULL
779,96,"2023-08-03 16:06:08",TEST,96XSO002982321,0096227001,DNIPROGAS,29823,2,1,0," ",hourly,NULL
780,96,"2023-08-03 16:06:11",TEST,96XSO00333511,0096227101,DNIPROGAS,333,51,1,0,"ВK-011  No333",hourly,NULL
781,96,"2023-08-03 16:06:14",TEST,96XSO00935111,0096227201,DNIPROGAS,935,1,11,0," ",hourly,NULL
782,96,"2023-08-03 16:06:17",TEST,96XSO00023,0096227301,DNIPROGAS,0,2,3,0," ",hourly,NULL
783,96,"2023-08-03 16:06:20",TEST,96XSO0068704124,0096227401,DNIPROGAS,68704,1,24,0,,hourly,NULL
784,96,"2023-08-03 16:06:23",TEST,96XSO002660421,0096227501,DNIPROGAS,26604,2,1,0," ",hourly,NULL
785,96,"2023-08-03 16:06:26",TEST,96XSO003862321,0096227601,DNIPROGAS,38623,2,1,0," ",hourly,NULL
786,96,"2023-08-03 16:06:29",TEST,96XSO00888232,0096227701,DNIPROGAS,8882,3,2,0," ",hourly,NULL
787,96,"2023-08-03 16:06:32",TEST,96XSO00452232,0096227801,DNIPROGAS,4522,3,2,0," ",hourly,NULL
788,96,"2023-08-03 16:06:35",TEST,96XSO0099887718,0096227901,DNIPROGAS,998877,1,8,0,,hourly,NULL
789,96,"2023-08-03 16:06:38",TEST,96XSO0010010111,0096228001,DNIPROGAS,10010,1,11,0," ",hourly,NULL
790,96,"2023-08-03 16:06:41",TEST,96XSO00957111,0096228101,DNIPROGAS,957,1,11,0," ",hourly,NULL
791,96,"2023-08-03 16:06:44",TEST,96XSO00717715,0096228201,DNIPROGAS,7177,1,5,0," ",hourly,NULL
792,96,"2023-08-03 16:06:50",TEST,96XSO00342741,0096228301,DNIPROGAS,3427,4,1,0," ",hourly,NULL
793,96,"2023-08-03 16:06:52",TEST,96XSO00129112,0096228401,DNIPROGAS,129,1,12,0," ",hourly,NULL
794,96,"2023-08-03 16:06:55",TEST,96XSO00963732,0096228501,DNIPROGAS,9637,3,2,0," ",hourly,NULL
795,96,"2023-08-03 16:06:58",TEST,96XSO000151,0096228601,DNIPROGAS,0,15,1,0," ",hourly,NULL
796,96,"2023-08-03 16:07:01",TEST,96XSO004317421,0096228701,DNIPROGAS,43174,2,1,0," ",hourly,NULL
797,96,"2023-08-03 16:07:04",TEST,96XSO00697215,0096228801,DNIPROGAS,6972,1,5,0," ",hourly,NULL
798,96,"2023-08-03 16:07:07",TEST,96XSO00550232,0096228901,DNIPROGAS,5502,3,2,1," ",hourly,NULL
799,96,"2023-08-03 16:07:10",TEST,96XSO002528721,0096229001,DNIPROGAS,25287,2,1,0," ",hourly,NULL
800,96,"2023-08-03 16:07:13",TEST,96XSO001816291,0096229101,DNIPROGAS,18162,9,1,0," ",hourly,NULL
801,96,"2023-08-03 16:07:16",TEST,96XSO00233641,0096229201,DNIPROGAS,2336,4,1,0," ",hourly,NULL
802,96,"2023-08-03 16:07:19",TEST,96XSO003862421,0096229301,DNIPROGAS,38624,2,1,0," ",hourly,NULL
803,96,"2023-08-03 16:07:22",TEST,96XSO001114832,0096229401,DNIPROGAS,11148,3,2,1," ",hourly,NULL
804,96,"2023-08-03 16:07:25",TEST,96XSO00336514,0096229501,DNIPROGAS,3365,1,4,0," ",hourly,NULL
805,96,"2023-08-03 16:07:28",TEST,96XSO00554832,0096229601,DNIPROGAS,5548,3,2,1," ",hourly,NULL
806,96,"2023-08-03 16:07:31",TEST,96XSO004338821,0096229701,DNIPROGAS,43388,2,1,0," ",hourly,NULL
807,96,"2023-08-03 16:07:34",TEST,96XSO001810591,0096229801,DNIPROGAS,18105,9,1,0," ",hourly,NULL
808,96,"2023-08-03 16:07:37",TEST,96XSO003035233,0096229901,DNIPROGAS,30352,3,3,0," ",hourly,NULL
809,96,"2023-08-03 16:07:40",TEST,96XSO001011632,0096230001,DNIPROGAS,10116,3,2,0," ",hourly,NULL
810,96,"2023-08-03 16:07:43",TEST,96XSO00238841,0096230101,DNIPROGAS,2388,4,1,0,,hourly,NULL
811,96,"2023-08-03 16:07:48",TEST,96XSO003051533,0096230201,DNIPROGAS,30515,3,3,0," ",hourly,NULL
812,96,"2023-08-03 16:07:54",TEST,96XSO001125111,0096230301,DNIPROGAS,1125,1,11,0," ",hourly,NULL
813,96,"2023-08-03 16:07:57",TEST,96XSO002762512,0096230401,DNIPROGAS,2762,5,12,0," ",hourly,NULL
814,96,"2023-08-09 21:59:10","ПрАТ "БОБРОВИЦЬКЕ ХПП"",96XSO00351912,0096292301,DNIPROGAS,3519,1,2,0,"СУШКИ GSI, SUKUP",hourly,NULL
815,96,"2023-08-09 21:59:10",Test,96XSO009594562232,0096292401,DNIPROGAS,959456223,2,2,0," ",hourly,NULL
816,96,"2023-08-09 21:59:10",Test,96XSO00895932,0096292501,DNIPROGAS,8959,3,2,1," ",hourly,NULL
817,96,"2023-08-09 21:59:10",Test,96XSO00507132,0096292601,DNIPROGAS,5071,3,2,0," ",hourly,NULL
818,96,"2023-08-09 21:59:10",Test,96XSO004294953311,0096292701,DNIPROGAS,4294953311,5,16,0," ",hourly,NULL
819,96,"2023-08-12 23:25:24",Test,96XSO0055555116,0096293101,DNIPROGAS,55555,1,16,0,,hourly,NULL
820,96,"2023-09-01 14:55:26","     КОМАРНО     САДОЧОК КАЗОЧКА",96XSO0058814,0096293401,DNIPROGAS,588,1,4,0,"КОМАРНО,СИЧ.СТР.29",hourly,NULL
821,96,"2023-09-02 14:55:24",Test,96XSO00377631,0096293701,DNIPROGAS,3776,3,1,0," ",hourly,NULL
822,96,"2023-09-08 14:55:25","ДП Укргазтех",96XSO0058153512,0096293901,DNIPROGAS,58153,5,12,0,"190 Комб.Придн.",hourly,NULL
823,96,"2023-09-15 14:55:25",Test,96XSO00404332,0096294201,DNIPROGAS,4043,3,2,0," ",hourly,NULL
824,96,"2023-09-15 14:55:25",Test,96XSO001027232,0096294301,DNIPROGAS,10272,3,2,0," ",hourly,NULL
825,96,"2023-09-16 14:55:25",Test,96XSO00557332,0096294501,DNIPROGAS,5573,3,2,0," ",hourly,NULL
826,96,"2023-09-25 08:53:55",00941-1.........................,96XS941230,0096425101,DNIPROGAS,941,2,3,0,................................,hourly,NULL
827,96,"2023-09-25 08:54:07",Харьков,96XS18131910,0096425201,DNIPROGAS,18131,9,1,0,Харьков________________________,hourly,NULL
828,96,"2023-09-25 08:54:19","ТКЕ КОНОВАЛ 132.................",96XS658230,0096425301,DNIPROGAS,658,2,3,0,................................,hourly,NULL
829,96,"2023-09-25 08:54:30",TEST,96XS2690320,0096425401,DNIPROGAS,2690,3,2,0," ",hourly,NULL
830,96,"2023-09-25 08:54:42",TEST,96XS8288320,0096425501,DNIPROGAS,8288,3,2,0," ",hourly,NULL
831,96,"2023-09-25 08:54:54",TEST,96XS7258321,0096425601,DNIPROGAS,7258,3,2,1," ",hourly,NULL
832,96,"2023-09-25 08:55:06",TEST,96XS7778321,0096425701,DNIPROGAS,7778,3,2,1," ",hourly,NULL
833,96,"2023-09-25 08:55:18",TEST,96XS9899320,0096425801,DNIPROGAS,9899,3,2,0," ",hourly,NULL
834,96,"2023-09-25 08:55:30",TEST,96XS2133321,0096425901,DNIPROGAS,2133,3,2,1," ",hourly,NULL
835,96,"2023-09-25 08:55:43",TEST,96XS7269320,0096426001,DNIPROGAS,7269,3,2,0," ",hourly,NULL
836,96,"2023-09-25 08:55:55",TEST,96XS9228321,0096426101,DNIPROGAS,9228,3,2,1," ",hourly,NULL
837,96,"2023-09-25 08:56:07",TEST,96XS11337320,0096426201,DNIPROGAS,11337,3,2,0," ",hourly,NULL
838,96,"2023-09-25 08:56:19",TEST,96XS11012320,0096426301,DNIPROGAS,11012,3,2,0," ",hourly,NULL
839,96,"2023-09-25 08:56:31",TEST,96XS8201320,0096426401,DNIPROGAS,8201,3,2,0," ",hourly,NULL
840,96,"2023-09-25 08:56:43",TEST,96XS8959320,0096426501,DNIPROGAS,8959,3,2,0," ",hourly,NULL
841,96,"2023-09-25 08:56:55",TEST,96XS7375321,0096426601,DNIPROGAS,7375,3,2,1," ",hourly,NULL
842,96,"2023-09-25 08:57:07",TEST,96XS10139320,0096426701,DNIPROGAS,10139,3,2,0," ",hourly,NULL
843,96,"2023-09-25 08:57:19",TEST,96XS3515321,0096426801,DNIPROGAS,3515,3,2,1," ",hourly,NULL
844,96,"2023-09-25 08:57:31",TEST,96XS9598320,0096426901,DNIPROGAS,9598,3,2,0," ",hourly,NULL
845,96,"2023-09-25 08:57:43",TEST,96XS10191321,0096427001,DNIPROGAS,10191,3,2,1," ",hourly,NULL
846,96,"2023-09-25 08:57:55",TEST,96XS8062321,0096427101,DNIPROGAS,8062,3,2,1," ",hourly,NULL
847,96,"2023-09-25 08:58:07",TEST,96XS5765320,0096427201,DNIPROGAS,5765,3,2,0," ",hourly,NULL
848,96,"2023-09-25 08:58:19",TEST,96XS8282320,0096427301,DNIPROGAS,8282,3,2,0," ",hourly,NULL
849,96,"2023-09-25 08:58:30",TEST,96XS5071321,0096427401,DNIPROGAS,5071,3,2,1," ",hourly,NULL
850,96,"2023-09-25 08:58:42",TEST,96XS8322320,0096427501,DNIPROGAS,8322,3,2,0," ",hourly,NULL
851,96,"2023-09-25 08:58:54",TEST,96XS966591,0096427601,DNIPROGAS,966,5,9,1," ",hourly,NULL
852,96,"2023-09-25 08:59:06",TEST,96XS6029320,0096427701,DNIPROGAS,6029,3,2,0," ",hourly,NULL
853,96,"2023-09-25 08:59:18",TEST,96XS2058320,0096427801,DNIPROGAS,2058,3,2,0," ",hourly,NULL
854,96,"2023-09-25 08:59:30",TEST,96XS2342321,0096427901,DNIPROGAS,2342,3,2,1," ",hourly,NULL
855,96,"2023-09-25 08:59:42",TEST,96XS9151320,0096428001,DNIPROGAS,9151,3,2,0," ",hourly,NULL
856,96,"2023-09-25 08:59:54",TEST,96XS11155320,0096428101,DNIPROGAS,11155,3,2,0," ",hourly,NULL
857,96,"2023-09-25 09:00:06",TEST,96XS5502320,0096428201,DNIPROGAS,5502,3,2,0," ",hourly,NULL
858,96,"2023-09-25 09:00:18",TEST,96XS11148320,0096428301,DNIPROGAS,11148,3,2,0," ",hourly,NULL
859,96,"2023-09-25 09:00:29",TEST,96XS5548320,0096428401,DNIPROGAS,5548,3,2,0," ",hourly,NULL
860,6,"2023-09-26 22:33:09","Потребитель 128_3 ",56XSO000000009204,0092428801,VINNITCAGAS,6995,1,5,0,0,hourly,4288
